"Plot Title: 20137187"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20137187, SEN S/N: 20137187)","Host Connected (LGR S/N: 20137187, SEN S/N: 20137187)","Coupler Attached (LGR S/N: 20137187, SEN S/N: 20137187)","End Of File (LGR S/N: 20137187, SEN S/N: 20137187)"
3772,06/25/17 05:45:00 PM,19.187,,,
3773,06/25/17 06:00:00 PM,19.187,,,
3774,06/25/17 06:15:00 PM,19.187,,,
3775,06/25/17 06:30:00 PM,19.187,,,
3776,06/25/17 06:45:00 PM,19.187,,,
3777,06/25/17 07:00:00 PM,19.187,,,
3778,06/25/17 07:15:00 PM,19.187,,,
3779,06/25/17 07:30:00 PM,19.187,,,
3780,06/25/17 07:45:00 PM,19.187,,,
3781,06/25/17 08:00:00 PM,19.092,,,
3782,06/25/17 08:15:00 PM,19.092,,,
3783,06/25/17 08:30:00 PM,19.092,,,
3784,06/25/17 08:45:00 PM,19.092,,,
3785,06/25/17 09:00:00 PM,19.092,,,
3786,06/25/17 09:15:00 PM,18.996,,,
3787,06/25/17 09:30:00 PM,18.996,,,
3788,06/25/17 09:45:00 PM,18.996,,,
3789,06/25/17 10:00:00 PM,18.996,,,
3790,06/25/17 10:15:00 PM,18.996,,,
3791,06/25/17 10:30:00 PM,18.996,,,
3792,06/25/17 10:45:00 PM,18.901,,,
3793,06/25/17 11:00:00 PM,18.901,,,
3794,06/25/17 11:15:00 PM,18.901,,,
3795,06/25/17 11:30:00 PM,18.901,,,
3796,06/25/17 11:45:00 PM,18.901,,,
3797,06/26/17 12:00:00 AM,18.901,,,
3798,06/26/17 12:15:00 AM,18.901,,,
3799,06/26/17 12:30:00 AM,18.806,,,
3800,06/26/17 12:45:00 AM,18.806,,,
3801,06/26/17 01:00:00 AM,18.806,,,
3802,06/26/17 01:15:00 AM,18.806,,,
3803,06/26/17 01:30:00 AM,18.806,,,
3804,06/26/17 01:45:00 AM,18.711,,,
3805,06/26/17 02:00:00 AM,18.711,,,
3806,06/26/17 02:15:00 AM,18.711,,,
3807,06/26/17 02:30:00 AM,18.711,,,
3808,06/26/17 02:45:00 AM,18.711,,,
3809,06/26/17 03:00:00 AM,18.616,,,
3810,06/26/17 03:15:00 AM,18.616,,,
3811,06/26/17 03:30:00 AM,18.616,,,
3812,06/26/17 03:45:00 AM,18.616,,,
3813,06/26/17 04:00:00 AM,18.616,,,
3814,06/26/17 04:15:00 AM,18.521,,,
3815,06/26/17 04:30:00 AM,18.521,,,
3816,06/26/17 04:45:00 AM,18.521,,,
3817,06/26/17 05:00:00 AM,18.521,,,
3818,06/26/17 05:15:00 AM,18.426,,,
3819,06/26/17 05:30:00 AM,18.426,,,
3820,06/26/17 05:45:00 AM,18.426,,,
3821,06/26/17 06:00:00 AM,18.426,,,
3822,06/26/17 06:15:00 AM,18.426,,,
3823,06/26/17 06:30:00 AM,18.331,,,
3824,06/26/17 06:45:00 AM,18.331,,,
3825,06/26/17 07:00:00 AM,18.331,,,
3826,06/26/17 07:15:00 AM,18.331,,,
3827,06/26/17 07:30:00 AM,18.331,,,
3828,06/26/17 07:45:00 AM,18.236,,,
3829,06/26/17 08:00:00 AM,18.236,,,
3830,06/26/17 08:15:00 AM,18.236,,,
3831,06/26/17 08:30:00 AM,18.236,,,
3832,06/26/17 08:45:00 AM,18.236,,,
3833,06/26/17 09:00:00 AM,18.140,,,
3834,06/26/17 09:15:00 AM,18.140,,,
3835,06/26/17 09:30:00 AM,18.140,,,
3836,06/26/17 09:45:00 AM,18.140,,,
3837,06/26/17 10:00:00 AM,18.140,,,
3838,06/26/17 10:15:00 AM,18.140,,,
3839,06/26/17 10:30:00 AM,18.045,,,
3840,06/26/17 10:45:00 AM,18.045,,,
3841,06/26/17 11:00:00 AM,18.045,,,
3842,06/26/17 11:15:00 AM,18.045,,,
3843,06/26/17 11:30:00 AM,17.950,,,
3844,06/26/17 11:45:00 AM,17.950,,,
3845,06/26/17 12:00:00 PM,17.950,,,
3846,06/26/17 12:15:00 PM,17.950,,,
3847,06/26/17 12:30:00 PM,18.045,,,
3848,06/26/17 12:45:00 PM,18.045,,,
3849,06/26/17 01:00:00 PM,18.045,,,
3850,06/26/17 01:15:00 PM,18.045,,,
3851,06/26/17 01:30:00 PM,18.045,,,
3852,06/26/17 01:45:00 PM,18.045,,,
3853,06/26/17 02:00:00 PM,18.140,,,
3854,06/26/17 02:15:00 PM,18.140,,,
3855,06/26/17 02:30:00 PM,18.140,,,
3856,06/26/17 02:45:00 PM,18.236,,,
3857,06/26/17 03:00:00 PM,18.236,,,
3858,06/26/17 03:15:00 PM,18.331,,,
3859,06/26/17 03:30:00 PM,18.331,,,
3860,06/26/17 03:45:00 PM,18.331,,,
3861,06/26/17 04:00:00 PM,18.426,,,
3862,06/26/17 04:15:00 PM,18.426,,,
3863,06/26/17 04:30:00 PM,18.426,,,
3864,06/26/17 04:45:00 PM,18.521,,,
3865,06/26/17 05:00:00 PM,18.521,,,
3866,06/26/17 05:15:00 PM,18.521,,,
3867,06/26/17 05:30:00 PM,18.521,,,
3868,06/26/17 05:45:00 PM,18.616,,,
3869,06/26/17 06:00:00 PM,18.616,,,
3870,06/26/17 06:15:00 PM,18.616,,,
3871,06/26/17 06:30:00 PM,18.616,,,
3872,06/26/17 06:45:00 PM,18.616,,,
3873,06/26/17 07:00:00 PM,18.616,,,
3874,06/26/17 07:15:00 PM,18.616,,,
3875,06/26/17 07:30:00 PM,18.616,,,
3876,06/26/17 07:45:00 PM,18.616,,,
3877,06/26/17 08:00:00 PM,18.711,,,
3878,06/26/17 08:15:00 PM,18.616,,,
3879,06/26/17 08:30:00 PM,18.711,,,
3880,06/26/17 08:45:00 PM,18.616,,,
3881,06/26/17 09:00:00 PM,18.711,,,
3882,06/26/17 09:15:00 PM,18.711,,,
3883,06/26/17 09:30:00 PM,18.711,,,
3884,06/26/17 09:45:00 PM,18.711,,,
3885,06/26/17 10:00:00 PM,18.616,,,
3886,06/26/17 10:15:00 PM,18.616,,,
3887,06/26/17 10:30:00 PM,18.616,,,
3888,06/26/17 10:45:00 PM,18.616,,,
3889,06/26/17 11:00:00 PM,18.616,,,
3890,06/26/17 11:15:00 PM,18.616,,,
3891,06/26/17 11:30:00 PM,18.616,,,
3892,06/26/17 11:45:00 PM,18.616,,,
3893,06/27/17 12:00:00 AM,18.521,,,
3894,06/27/17 12:15:00 AM,18.521,,,
3895,06/27/17 12:30:00 AM,18.521,,,
3896,06/27/17 12:45:00 AM,18.521,,,
3897,06/27/17 01:00:00 AM,18.521,,,
3898,06/27/17 01:15:00 AM,18.426,,,
3899,06/27/17 01:30:00 AM,18.426,,,
3900,06/27/17 01:45:00 AM,18.426,,,
3901,06/27/17 02:00:00 AM,18.426,,,
3902,06/27/17 02:15:00 AM,18.331,,,
3903,06/27/17 02:30:00 AM,18.331,,,
3904,06/27/17 02:45:00 AM,18.331,,,
3905,06/27/17 03:00:00 AM,18.331,,,
3906,06/27/17 03:15:00 AM,18.236,,,
3907,06/27/17 03:30:00 AM,18.236,,,
3908,06/27/17 03:45:00 AM,18.236,,,
3909,06/27/17 04:00:00 AM,18.236,,,
3910,06/27/17 04:15:00 AM,18.236,,,
3911,06/27/17 04:30:00 AM,18.140,,,
3912,06/27/17 04:45:00 AM,18.140,,,
3913,06/27/17 05:00:00 AM,18.140,,,
3914,06/27/17 05:15:00 AM,18.140,,,
3915,06/27/17 05:30:00 AM,18.140,,,
3916,06/27/17 05:45:00 AM,18.140,,,
3917,06/27/17 06:00:00 AM,18.140,,,
3918,06/27/17 06:15:00 AM,18.140,,,
3919,06/27/17 06:30:00 AM,18.140,,,
3920,06/27/17 06:45:00 AM,18.140,,,
3921,06/27/17 07:00:00 AM,18.045,,,
3922,06/27/17 07:15:00 AM,18.045,,,
3923,06/27/17 07:30:00 AM,18.045,,,
3924,06/27/17 07:45:00 AM,18.045,,,
3925,06/27/17 08:00:00 AM,18.045,,,
3926,06/27/17 08:15:00 AM,18.045,,,
3927,06/27/17 08:30:00 AM,18.045,,,
3928,06/27/17 08:45:00 AM,18.045,,,
3929,06/27/17 09:00:00 AM,18.045,,,
3930,06/27/17 09:15:00 AM,18.045,,,
3931,06/27/17 09:30:00 AM,17.950,,,
3932,06/27/17 09:45:00 AM,17.950,,,
3933,06/27/17 10:00:00 AM,17.950,,,
3934,06/27/17 10:15:00 AM,17.950,,,
3935,06/27/17 10:30:00 AM,17.950,,,
3936,06/27/17 10:45:00 AM,17.950,,,
3937,06/27/17 11:00:00 AM,17.950,,,
3938,06/27/17 11:15:00 AM,17.950,,,
3939,06/27/17 11:30:00 AM,17.950,,,
3940,06/27/17 11:45:00 AM,17.950,,,
3941,06/27/17 12:00:00 PM,17.950,,,
3942,06/27/17 12:15:00 PM,17.950,,,
3943,06/27/17 12:30:00 PM,17.950,,,
3944,06/27/17 12:45:00 PM,17.950,,,
3945,06/27/17 01:00:00 PM,17.950,,,
3946,06/27/17 01:15:00 PM,18.045,,,
3947,06/27/17 01:30:00 PM,18.045,,,
3948,06/27/17 01:45:00 PM,18.045,,,
3949,06/27/17 02:00:00 PM,18.045,,,
3950,06/27/17 02:15:00 PM,18.140,,,
3951,06/27/17 02:30:00 PM,18.140,,,
3952,06/27/17 02:45:00 PM,18.140,,,
3953,06/27/17 03:00:00 PM,18.236,,,
3954,06/27/17 03:15:00 PM,18.236,,,
3955,06/27/17 03:30:00 PM,18.331,,,
3956,06/27/17 03:45:00 PM,18.331,,,
3957,06/27/17 04:00:00 PM,18.331,,,
3958,06/27/17 04:15:00 PM,18.426,,,
3959,06/27/17 04:30:00 PM,18.426,,,
3960,06/27/17 04:45:00 PM,18.521,,,
3961,06/27/17 05:00:00 PM,18.521,,,
3962,06/27/17 05:15:00 PM,18.616,,,
3963,06/27/17 05:30:00 PM,18.616,,,
3964,06/27/17 05:45:00 PM,18.616,,,
3965,06/27/17 06:00:00 PM,18.711,,,
3966,06/27/17 06:15:00 PM,18.711,,,
3967,06/27/17 06:30:00 PM,18.711,,,
3968,06/27/17 06:45:00 PM,18.711,,,
3969,06/27/17 07:00:00 PM,18.711,,,
3970,06/27/17 07:15:00 PM,18.711,,,
3971,06/27/17 07:30:00 PM,18.711,,,
3972,06/27/17 07:45:00 PM,18.616,,,
3973,06/27/17 08:00:00 PM,18.616,,,
3974,06/27/17 08:15:00 PM,18.616,,,
3975,06/27/17 08:30:00 PM,18.616,,,
3976,06/27/17 08:45:00 PM,18.616,,,
3977,06/27/17 09:00:00 PM,18.616,,,
3978,06/27/17 09:15:00 PM,18.616,,,
3979,06/27/17 09:30:00 PM,18.616,,,
3980,06/27/17 09:45:00 PM,18.616,,,
3981,06/27/17 10:00:00 PM,18.616,,,
3982,06/27/17 10:15:00 PM,18.616,,,
3983,06/27/17 10:30:00 PM,18.616,,,
3984,06/27/17 10:45:00 PM,18.521,,,
3985,06/27/17 11:00:00 PM,18.616,,,
3986,06/27/17 11:15:00 PM,18.521,,,
3987,06/27/17 11:30:00 PM,18.521,,,
3988,06/27/17 11:45:00 PM,18.521,,,
3989,06/28/17 12:00:00 AM,18.521,,,
3990,06/28/17 12:15:00 AM,18.521,,,
3991,06/28/17 12:30:00 AM,18.521,,,
3992,06/28/17 12:45:00 AM,18.426,,,
3993,06/28/17 01:00:00 AM,18.426,,,
3994,06/28/17 01:15:00 AM,18.426,,,
3995,06/28/17 01:30:00 AM,18.426,,,
3996,06/28/17 01:45:00 AM,18.331,,,
3997,06/28/17 02:00:00 AM,18.331,,,
3998,06/28/17 02:15:00 AM,18.331,,,
3999,06/28/17 02:30:00 AM,18.331,,,
4000,06/28/17 02:45:00 AM,18.236,,,
4001,06/28/17 03:00:00 AM,18.236,,,
4002,06/28/17 03:15:00 AM,18.236,,,
4003,06/28/17 03:30:00 AM,18.140,,,
4004,06/28/17 03:45:00 AM,18.140,,,
4005,06/28/17 04:00:00 AM,18.140,,,
4006,06/28/17 04:15:00 AM,18.140,,,
4007,06/28/17 04:30:00 AM,18.140,,,
4008,06/28/17 04:45:00 AM,18.045,,,
4009,06/28/17 05:00:00 AM,18.045,,,
4010,06/28/17 05:15:00 AM,18.045,,,
4011,06/28/17 05:30:00 AM,18.045,,,
4012,06/28/17 05:45:00 AM,18.045,,,
4013,06/28/17 06:00:00 AM,18.045,,,
4014,06/28/17 06:15:00 AM,18.045,,,
4015,06/28/17 06:30:00 AM,18.045,,,
4016,06/28/17 06:45:00 AM,17.950,,,
4017,06/28/17 07:00:00 AM,17.950,,,
4018,06/28/17 07:15:00 AM,17.950,,,
4019,06/28/17 07:30:00 AM,17.950,,,
4020,06/28/17 07:45:00 AM,17.950,,,
4021,06/28/17 08:00:00 AM,17.950,,,
4022,06/28/17 08:15:00 AM,17.950,,,
4023,06/28/17 08:30:00 AM,17.950,,,
4024,06/28/17 08:45:00 AM,17.950,,,
4025,06/28/17 09:00:00 AM,17.855,,,
4026,06/28/17 09:15:00 AM,17.855,,,
4027,06/28/17 09:30:00 AM,17.855,,,
4028,06/28/17 09:45:00 AM,17.855,,,
4029,06/28/17 10:00:00 AM,17.855,,,
4030,06/28/17 10:15:00 AM,17.855,,,
4031,06/28/17 10:30:00 AM,17.760,,,
4032,06/28/17 10:45:00 AM,17.760,,,
4033,06/28/17 11:00:00 AM,17.760,,,
4034,06/28/17 11:15:00 AM,17.760,,,
4035,06/28/17 11:30:00 AM,17.760,,,
4036,06/28/17 11:45:00 AM,17.665,,,
4037,06/28/17 12:00:00 PM,17.665,,,
4038,06/28/17 12:15:00 PM,17.665,,,
4039,06/28/17 12:30:00 PM,17.570,,,
4040,06/28/17 12:45:00 PM,17.570,,,
4041,06/28/17 01:00:00 PM,17.570,,,
4042,06/28/17 01:15:00 PM,17.570,,,
4043,06/28/17 01:30:00 PM,17.570,,,
4044,06/28/17 01:45:00 PM,17.570,,,
4045,06/28/17 02:00:00 PM,17.570,,,
4046,06/28/17 02:15:00 PM,17.570,,,
4047,06/28/17 02:30:00 PM,17.570,,,
4048,06/28/17 02:45:00 PM,17.570,,,
4049,06/28/17 03:00:00 PM,17.570,,,
4050,06/28/17 03:15:00 PM,17.570,,,
4051,06/28/17 03:30:00 PM,17.570,,,
4052,06/28/17 03:45:00 PM,17.570,,,
4053,06/28/17 04:00:00 PM,17.570,,,
4054,06/28/17 04:15:00 PM,17.665,,,
4055,06/28/17 04:30:00 PM,17.665,,,
4056,06/28/17 04:45:00 PM,17.665,,,
4057,06/28/17 05:00:00 PM,17.665,,,
4058,06/28/17 05:15:00 PM,17.665,,,
4059,06/28/17 05:30:00 PM,17.760,,,
4060,06/28/17 05:45:00 PM,17.760,,,
4061,06/28/17 06:00:00 PM,17.760,,,
4062,06/28/17 06:15:00 PM,17.760,,,
4063,06/28/17 06:30:00 PM,17.760,,,
4064,06/28/17 06:45:00 PM,17.760,,,
4065,06/28/17 07:00:00 PM,17.855,,,
4066,06/28/17 07:15:00 PM,17.855,,,
4067,06/28/17 07:30:00 PM,17.855,,,
4068,06/28/17 07:45:00 PM,17.855,,,
4069,06/28/17 08:00:00 PM,17.855,,,
4070,06/28/17 08:15:00 PM,17.855,,,
4071,06/28/17 08:30:00 PM,17.855,,,
4072,06/28/17 08:45:00 PM,17.855,,,
4073,06/28/17 09:00:00 PM,17.855,,,
4074,06/28/17 09:15:00 PM,17.855,,,
4075,06/28/17 09:30:00 PM,17.855,,,
4076,06/28/17 09:45:00 PM,17.855,,,
4077,06/28/17 10:00:00 PM,17.855,,,
4078,06/28/17 10:15:00 PM,17.855,,,
4079,06/28/17 10:30:00 PM,17.855,,,
4080,06/28/17 10:45:00 PM,17.855,,,
4081,06/28/17 11:00:00 PM,17.855,,,
4082,06/28/17 11:15:00 PM,17.855,,,
4083,06/28/17 11:30:00 PM,17.760,,,
4084,06/28/17 11:45:00 PM,17.760,,,
4085,06/29/17 12:00:00 AM,17.760,,,
4086,06/29/17 12:15:00 AM,17.760,,,
4087,06/29/17 12:30:00 AM,17.760,,,
4088,06/29/17 12:45:00 AM,17.760,,,
4089,06/29/17 01:00:00 AM,17.665,,,
4090,06/29/17 01:15:00 AM,17.665,,,
4091,06/29/17 01:30:00 AM,17.665,,,
4092,06/29/17 01:45:00 AM,17.665,,,
4093,06/29/17 02:00:00 AM,17.570,,,
4094,06/29/17 02:15:00 AM,17.570,,,
4095,06/29/17 02:30:00 AM,17.570,,,
4096,06/29/17 02:45:00 AM,17.570,,,
4097,06/29/17 03:00:00 AM,17.570,,,
4098,06/29/17 03:15:00 AM,17.475,,,
4099,06/29/17 03:30:00 AM,17.475,,,
4100,06/29/17 03:45:00 AM,17.475,,,
4101,06/29/17 04:00:00 AM,17.475,,,
4102,06/29/17 04:15:00 AM,17.475,,,
4103,06/29/17 04:30:00 AM,17.475,,,
4104,06/29/17 04:45:00 AM,17.379,,,
4105,06/29/17 05:00:00 AM,17.379,,,
4106,06/29/17 05:15:00 AM,17.379,,,
4107,06/29/17 05:30:00 AM,17.379,,,
4108,06/29/17 05:45:00 AM,17.379,,,
4109,06/29/17 06:00:00 AM,17.379,,,
4110,06/29/17 06:15:00 AM,17.379,,,
4111,06/29/17 06:30:00 AM,17.379,,,
4112,06/29/17 06:45:00 AM,17.379,,,
4113,06/29/17 07:00:00 AM,17.284,,,
4114,06/29/17 07:15:00 AM,17.284,,,
4115,06/29/17 07:30:00 AM,17.284,,,
4116,06/29/17 07:45:00 AM,17.284,,,
4117,06/29/17 08:00:00 AM,17.379,,,
4118,06/29/17 08:15:00 AM,17.284,,,
4119,06/29/17 08:30:00 AM,17.379,,,
4120,06/29/17 08:45:00 AM,17.379,,,
4121,06/29/17 09:00:00 AM,17.379,,,
4122,06/29/17 09:15:00 AM,17.379,,,
4123,06/29/17 09:30:00 AM,17.189,,,
4124,06/29/17 09:45:00 AM,16.999,,,
4125,06/29/17 10:00:00 AM,17.284,,,
4126,06/29/17 10:15:00 AM,17.189,,,
4127,06/29/17 10:30:00 AM,17.094,,,
4128,06/29/17 10:45:00 AM,16.999,,,
4129,06/29/17 11:00:00 AM,17.094,,,
4130,06/29/17 11:15:00 AM,17.094,,,
4131,06/29/17 11:30:00 AM,16.999,,,
4132,06/29/17 11:45:00 AM,16.999,,,
4133,06/29/17 12:00:00 PM,16.999,,,
4134,06/29/17 12:15:00 PM,16.999,,,
4135,06/29/17 12:30:00 PM,16.999,,,
4136,06/29/17 12:45:00 PM,16.999,,,
4137,06/29/17 01:00:00 PM,16.999,,,
4138,06/29/17 01:15:00 PM,17.094,,,
4139,06/29/17 01:30:00 PM,17.094,,,
4140,06/29/17 01:45:00 PM,17.189,,,
4141,06/29/17 02:00:00 PM,17.189,,,
4142,06/29/17 02:15:00 PM,17.284,,,
4143,06/29/17 02:30:00 PM,17.379,,,
4144,06/29/17 02:45:00 PM,17.379,,,
4145,06/29/17 03:00:00 PM,17.475,,,
4146,06/29/17 03:15:00 PM,17.475,,,
4147,06/29/17 03:30:00 PM,17.570,,,
4148,06/29/17 03:45:00 PM,17.665,,,
4149,06/29/17 04:00:00 PM,17.665,,,
4150,06/29/17 04:15:00 PM,17.760,,,
4151,06/29/17 04:30:00 PM,17.855,,,
4152,06/29/17 04:45:00 PM,17.855,,,
4153,06/29/17 05:00:00 PM,17.950,,,
4154,06/29/17 05:15:00 PM,17.950,,,
4155,06/29/17 05:30:00 PM,18.045,,,
4156,06/29/17 05:45:00 PM,18.045,,,
4157,06/29/17 06:00:00 PM,18.140,,,
4158,06/29/17 06:15:00 PM,18.140,,,
4159,06/29/17 06:30:00 PM,18.236,,,
4160,06/29/17 06:45:00 PM,18.236,,,
4161,06/29/17 07:00:00 PM,18.331,,,
4162,06/29/17 07:15:00 PM,18.331,,,
4163,06/29/17 07:30:00 PM,18.331,,,
4164,06/29/17 07:45:00 PM,18.426,,,
4165,06/29/17 08:00:00 PM,18.426,,,
4166,06/29/17 08:15:00 PM,18.426,,,
4167,06/29/17 08:30:00 PM,18.521,,,
4168,06/29/17 08:45:00 PM,18.521,,,
4169,06/29/17 09:00:00 PM,18.521,,,
4170,06/29/17 09:15:00 PM,18.521,,,
4171,06/29/17 09:30:00 PM,18.521,,,
4172,06/29/17 09:45:00 PM,18.521,,,
4173,06/29/17 10:00:00 PM,18.521,,,
4174,06/29/17 10:15:00 PM,18.521,,,
4175,06/29/17 10:30:00 PM,18.426,,,
4176,06/29/17 10:45:00 PM,18.426,,,
4177,06/29/17 11:00:00 PM,18.426,,,
4178,06/29/17 11:15:00 PM,18.426,,,
4179,06/29/17 11:30:00 PM,18.331,,,
4180,06/29/17 11:45:00 PM,18.331,,,
4181,06/30/17 12:00:00 AM,18.331,,,
4182,06/30/17 12:15:00 AM,18.236,,,
4183,06/30/17 12:30:00 AM,18.236,,,
4184,06/30/17 12:45:00 AM,18.236,,,
4185,06/30/17 01:00:00 AM,18.140,,,
4186,06/30/17 01:15:00 AM,18.140,,,
4187,06/30/17 01:30:00 AM,18.140,,,
4188,06/30/17 01:45:00 AM,18.140,,,
4189,06/30/17 02:00:00 AM,18.045,,,
4190,06/30/17 02:15:00 AM,18.045,,,
4191,06/30/17 02:30:00 AM,18.045,,,
4192,06/30/17 02:45:00 AM,18.045,,,
4193,06/30/17 03:00:00 AM,17.950,,,
4194,06/30/17 03:15:00 AM,17.950,,,
4195,06/30/17 03:30:00 AM,17.950,,,
4196,06/30/17 03:45:00 AM,17.950,,,
4197,06/30/17 04:00:00 AM,17.950,,,
4198,06/30/17 04:15:00 AM,17.855,,,
4199,06/30/17 04:30:00 AM,17.855,,,
4200,06/30/17 04:45:00 AM,17.855,,,
4201,06/30/17 05:00:00 AM,17.855,,,
4202,06/30/17 05:15:00 AM,17.855,,,
4203,06/30/17 05:30:00 AM,17.855,,,
4204,06/30/17 05:45:00 AM,17.855,,,
4205,06/30/17 06:00:00 AM,17.760,,,
4206,06/30/17 06:15:00 AM,17.760,,,
4207,06/30/17 06:30:00 AM,17.760,,,
4208,06/30/17 06:45:00 AM,17.760,,,
4209,06/30/17 07:00:00 AM,17.760,,,
4210,06/30/17 07:15:00 AM,17.760,,,
4211,06/30/17 07:30:00 AM,17.760,,,
4212,06/30/17 07:45:00 AM,17.760,,,
4213,06/30/17 08:00:00 AM,17.760,,,
4214,06/30/17 08:15:00 AM,17.760,,,
4215,06/30/17 08:30:00 AM,17.760,,,
4216,06/30/17 08:45:00 AM,17.760,,,
4217,06/30/17 09:00:00 AM,17.760,,,
4218,06/30/17 09:15:00 AM,17.760,,,
4219,06/30/17 09:30:00 AM,17.760,,,
4220,06/30/17 09:45:00 AM,17.855,,,
4221,06/30/17 10:00:00 AM,17.855,,,
4222,06/30/17 10:15:00 AM,17.855,,,
4223,06/30/17 10:30:00 AM,17.855,,,
4224,06/30/17 10:45:00 AM,17.855,,,
4225,06/30/17 11:00:00 AM,17.855,,,
4226,06/30/17 11:15:00 AM,17.950,,,
4227,06/30/17 11:30:00 AM,17.950,,,
4228,06/30/17 11:45:00 AM,17.950,,,
4229,06/30/17 12:00:00 PM,18.045,,,
4230,06/30/17 12:15:00 PM,18.045,,,
4231,06/30/17 12:30:00 PM,18.140,,,
4232,06/30/17 12:45:00 PM,18.140,,,
4233,06/30/17 01:00:00 PM,18.140,,,
4234,06/30/17 01:15:00 PM,18.236,,,
4235,06/30/17 01:30:00 PM,18.236,,,
4236,06/30/17 01:45:00 PM,18.236,,,
4237,06/30/17 02:00:00 PM,18.331,,,
4238,06/30/17 02:15:00 PM,18.331,,,
4239,06/30/17 02:30:00 PM,18.426,,,
4240,06/30/17 02:45:00 PM,18.426,,,
4241,06/30/17 03:00:00 PM,18.521,,,
4242,06/30/17 03:15:00 PM,18.616,,,
4243,06/30/17 03:30:00 PM,18.616,,,
4244,06/30/17 03:45:00 PM,18.616,,,
4245,06/30/17 04:00:00 PM,18.711,,,
4246,06/30/17 04:15:00 PM,18.711,,,
4247,06/30/17 04:30:00 PM,18.806,,,
4248,06/30/17 04:45:00 PM,18.806,,,
4249,06/30/17 05:00:00 PM,18.806,,,
4250,06/30/17 05:15:00 PM,18.901,,,
4251,06/30/17 05:30:00 PM,18.901,,,
4252,06/30/17 05:45:00 PM,18.901,,,
4253,06/30/17 06:00:00 PM,18.901,,,
4254,06/30/17 06:15:00 PM,18.996,,,
4255,06/30/17 06:30:00 PM,18.996,,,
4256,06/30/17 06:45:00 PM,18.996,,,
4257,06/30/17 07:00:00 PM,18.996,,,
4258,06/30/17 07:15:00 PM,19.092,,,
4259,06/30/17 07:30:00 PM,19.092,,,
4260,06/30/17 07:45:00 PM,19.092,,,
4261,06/30/17 08:00:00 PM,19.092,,,
4262,06/30/17 08:15:00 PM,19.092,,,
4263,06/30/17 08:30:00 PM,19.092,,,
4264,06/30/17 08:45:00 PM,19.092,,,
4265,06/30/17 09:00:00 PM,19.092,,,
4266,06/30/17 09:15:00 PM,19.092,,,
4267,06/30/17 09:30:00 PM,19.092,,,
4268,06/30/17 09:45:00 PM,19.092,,,
4269,06/30/17 10:00:00 PM,19.092,,,
4270,06/30/17 10:15:00 PM,19.092,,,
4271,06/30/17 10:30:00 PM,19.092,,,
4272,06/30/17 10:45:00 PM,18.996,,,
4273,06/30/17 11:00:00 PM,18.996,,,
4274,06/30/17 11:15:00 PM,18.996,,,
4275,06/30/17 11:30:00 PM,18.901,,,
4276,06/30/17 11:45:00 PM,18.901,,,
4277,07/01/17 12:00:00 AM,18.806,,,
4278,07/01/17 12:15:00 AM,18.806,,,
4279,07/01/17 12:30:00 AM,18.711,,,
4280,07/01/17 12:45:00 AM,18.711,,,
4281,07/01/17 01:00:00 AM,18.616,,,
4282,07/01/17 01:15:00 AM,18.616,,,
4283,07/01/17 01:30:00 AM,18.521,,,
4284,07/01/17 01:45:00 AM,18.521,,,
4285,07/01/17 02:00:00 AM,18.426,,,
4286,07/01/17 02:15:00 AM,18.426,,,
4287,07/01/17 02:30:00 AM,18.426,,,
4288,07/01/17 02:45:00 AM,18.331,,,
4289,07/01/17 03:00:00 AM,18.331,,,
4290,07/01/17 03:15:00 AM,18.236,,,
4291,07/01/17 03:30:00 AM,18.236,,,
4292,07/01/17 03:45:00 AM,18.236,,,
4293,07/01/17 04:00:00 AM,18.140,,,
4294,07/01/17 04:15:00 AM,18.140,,,
4295,07/01/17 04:30:00 AM,18.140,,,
4296,07/01/17 04:45:00 AM,18.045,,,
4297,07/01/17 05:00:00 AM,18.045,,,
4298,07/01/17 05:15:00 AM,17.950,,,
4299,07/01/17 05:30:00 AM,17.950,,,
4300,07/01/17 05:45:00 AM,17.950,,,
4301,07/01/17 06:00:00 AM,17.950,,,
4302,07/01/17 06:15:00 AM,17.855,,,
4303,07/01/17 06:30:00 AM,17.855,,,
4304,07/01/17 06:45:00 AM,17.855,,,
4305,07/01/17 07:00:00 AM,17.855,,,
4306,07/01/17 07:15:00 AM,17.855,,,
4307,07/01/17 07:30:00 AM,17.855,,,
4308,07/01/17 07:45:00 AM,17.760,,,
4309,07/01/17 08:00:00 AM,17.760,,,
4310,07/01/17 08:15:00 AM,17.760,,,
4311,07/01/17 08:30:00 AM,17.760,,,
4312,07/01/17 08:45:00 AM,17.760,,,
4313,07/01/17 09:00:00 AM,17.760,,,
4314,07/01/17 09:15:00 AM,17.760,,,
4315,07/01/17 09:30:00 AM,17.760,,,
4316,07/01/17 09:45:00 AM,17.665,,,
4317,07/01/17 10:00:00 AM,17.665,,,
4318,07/01/17 10:15:00 AM,17.665,,,
4319,07/01/17 10:30:00 AM,17.665,,,
4320,07/01/17 10:45:00 AM,17.665,,,
4321,07/01/17 11:00:00 AM,17.665,,,
4322,07/01/17 11:15:00 AM,17.665,,,
4323,07/01/17 11:30:00 AM,17.665,,,
4324,07/01/17 11:45:00 AM,17.570,,,
